id,url,primaryTitle,originalTitle,type,description,primaryImage,contentRating,startYear,endYear,releaseDate,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,genres,isAdult,runtimeMinutes,averageRating,numVotes
tt0071853,https://www.imdb.com/title/tt0071853/,Monty Python and the Holy Grail,Monty Python and the Holy Grail,movie,"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.",https://m.media-amazon.com/images/M/MV5BYWY4YmUzZmUtMzQ0ZS00N2Y2LWJlODQtN2IwMDc1MWQwMmU3XkEyXkFqcGc@._V1_.jpg,PG,1975,,1975-05-25,"['Parody', 'Quest', 'Sketch Comedy', 'Slapstick', 'Sword & Sorcery', 'Adventure', 'Comedy', 'Fantasy']",['GB'],,"['en', 'fr', 'la', 'sv']","['Castle Stalker, Appin, Argyll and Bute, Scotland, UK']","[{'id': 'co0103397', 'name': 'Python (Monty) Pictures'}, {'id': 'co0103461', 'name': 'Michael White Productions'}, {'id': 'co0061741', 'name': 'National Film Trustee Company'}]",229575,2817496,"['Adventure', 'Comedy', 'Fantasy']",False,91,8.2,584796
tt0080678,https://www.imdb.com/title/tt0080678/,The Elephant Man,The Elephant Man,movie,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.",https://m.media-amazon.com/images/M/MV5BMGE3MDZhNmMtMmUxZS00MDJmLTgxYmQtOGU4ODU0Y2JmNDI1XkEyXkFqcGc@._V1_.jpg,PG,1980,,1980-10-10,"['Docudrama', 'Period Drama', 'Tragedy', 'Biography', 'Drama']","['US', 'GB']",,"['en', 'fr']","[""Butler's Wharf, Shad Thames, Southwark, London, England, UK""]","[{'id': 'co0000858', 'name': 'Brooksfilms'}]",5000000,26028672,"['Biography', 'Drama']",False,124,8.2,270999
tt0046912,https://www.imdb.com/title/tt0046912/,Dial M for Murder,Dial M for Murder,movie,A former tennis star arranges the murder of his adulterous wife.,https://m.media-amazon.com/images/M/MV5BZmYzNDgzYjgtNmU3Ny00YzUxLWE3OWUtMjIxZmNkYTVhNDZmXkEyXkFqcGc@._V1_.jpg,PG,1954,,1954-05-29,"['Crime', 'Thriller']",['US'],,['en'],"['Stage 5, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}]",1400000,45313,"['Crime', 'Drama', 'Mystery']",False,105,8.2,196618
tt0031381,https://www.imdb.com/title/tt0031381/,Gone with the Wind,Gone with the Wind,movie,A sheltered and manipulative Southern belle and a roguish profiteer face off in a turbulent romance as the society around them crumbles with the end of slavery and is rebuilt during the Civil War and Reconstruction periods.,https://m.media-amazon.com/images/M/MV5BYmYxZTE3YzMtYmE2Yy00NmFlLTkzYTAtYTAzN2IzNDFkN2E0XkEyXkFqcGc@._V1_.jpg,G,1939,,1940-01-17,"['Costume Drama', 'Epic', 'Period Drama', 'Romantic Epic', 'Tragic Romance', 'War Epic', 'Drama', 'Romance', 'War']",['US'],,['en'],"['Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA']","[{'id': 'co0130901', 'name': 'Selznick International Pictures'}, {'id': 'co0007143', 'name': 'Metro-Goldwyn-Mayer (MGM)'}]",3977000,402382193,"['Drama', 'Romance', 'War']",False,238,8.2,344566
tt0042876,https://www.imdb.com/title/tt0042876/,Rashomon,Rashômon,movie,"The rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai's ghost and a woodcutter.",https://m.media-amazon.com/images/M/MV5BMjEzMzA4NDE2OF5BMl5BanBnXkFtZTcwNTc5MDI2NQ@@._V1_.jpg,Not Rated,1950,,1951-12-26,"['Period Drama', 'Crime', 'Drama', 'Mystery']",['JP'],,['ja'],"['Komyoji Temple, Kyoto, Japan']","[{'id': 'co0045027', 'name': 'Daiei'}]",250000,136931,"['Crime', 'Drama', 'Mystery']",False,88,8.2,188148
tt4729430,https://www.imdb.com/title/tt4729430/,Klaus,Klaus,movie,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.",https://m.media-amazon.com/images/M/MV5BZDA4ODhlMzctNGRmYi00NmViLTkxZGYtZjRkNGQ5YzYwYWVlXkEyXkFqcGc@._V1_.jpg,PG,2019,,2019-11-15,"['Hand-Drawn Animation', 'Holiday Animation', 'Holiday Comedy', 'Holiday Family', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Holiday']","['ES', 'GB', 'US', 'AT', 'CA', 'FR']",['http://www.thespastudios.com/'],['en'],,"[{'id': 'co0556296', 'name': 'The SPA Studios'}, {'id': 'co0435170', 'name': 'Atresmedia Cine'}, {'id': 'co0743375', 'name': 'Netflix Animation'}]",40000000,,"['Adventure', 'Animation', 'Comedy']",False,96,8.2,211713
tt0071315,https://www.imdb.com/title/tt0071315/,Chinatown,Chinatown,movie,"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder.",https://m.media-amazon.com/images/M/MV5BNmRmZTE0NmUtZjhiZi00MzQ3LTk3ZjctN2Q3ODYzY2U3MDk3XkEyXkFqcGc@._V1_.jpg,R,1974,,1974-06-20,"['Conspiracy Thriller', 'Hard-boiled Detective', 'Psychological Drama', 'Psychological Thriller', 'Tragedy', 'Drama', 'Mystery', 'Thriller']",['US'],,"['en', 'es']","['Big Tujunga Wash at Foothill Blvd., Sunland, Los Angeles, California, USA']","[{'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0001235', 'name': 'Penthouse Video'}, {'id': 'co0044146', 'name': 'Long Road Productions'}]",6000000,29231954,"['Drama', 'Mystery', 'Thriller']",False,130,8.1,362901
tt1305806,https://www.imdb.com/title/tt1305806/,The Secret in Their Eyes,El secreto de sus ojos,movie,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,https://m.media-amazon.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_.jpg,R,2009,,2010-05-21,"['Dark Romance', 'Erotic Thriller', 'Legal Thriller', 'Period Drama', 'Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Tragedy', 'Whodunnit', 'Drama']","['AR', 'ES']",,['es'],"['Estación Retiro, Retiro, Buenos Aires, Federal District, Argentina']","[{'id': 'co0033873', 'name': 'Tornasol Films'}, {'id': 'co0233453', 'name': 'Haddock Films'}, {'id': 'co0119804', 'name': '100 Bares'}]",2000000,35079650,"['Drama', 'Mystery', 'Romance']",False,129,8.2,231105
tt0120735,https://www.imdb.com/title/tt0120735/,"Lock, Stock and Two Smoking Barrels","Lock, Stock and Two Smoking Barrels",movie,"When four small-time criminals lose a rigged poker game against a London kingpin, he gives them one week to settle their enormous debt.",https://m.media-amazon.com/images/M/MV5BMmY1M2M5ZmMtYzllZC00YzAxLTk4MjktZDJkNjA1MTUwMGQ4XkEyXkFqcGc@._V1_.jpg,R,1998,,1998-08-28,"['Farce', 'Comedy', 'Crime']","['GB', 'US']",['https://www.facebook.com/LSand2SB/'],['en'],"['St John Street, London, Greater London, England, UK']","[{'id': 'co0046206', 'name': 'Summit Entertainment'}, {'id': 'co0024369', 'name': 'The Steve Tisch Company'}, {'id': 'co0000750', 'name': 'SKA Films'}]",960000,3753929,"['Comedy', 'Crime']",False,107,8.1,632431
tt0434409,https://www.imdb.com/title/tt0434409/,V for Vendetta,V for Vendetta,movie,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman.",https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_.jpg,R,2005,,2006-03-17,"['Dystopian Sci-Fi', 'Political Thriller', 'Superhero', 'Action', 'Drama', 'Sci-Fi', 'Thriller']","['US', 'GB', 'DE']","['https://www.facebook.com/pages/V-For-Vendetta/191457994228848', 'http://vforvendetta.warnerbros.com/']","['en', 'fr', 'la', 'es']","['Aldwych Underground Railway Station, Surrey Street, Aldwych, Westminster, Greater London, England, UK']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0038332', 'name': 'DC Comics'}, {'id': 'co0167271', 'name': 'Virtual Studios'}]",54000000,134686457,"['Action', 'Drama', 'Sci-Fi']",False,132,8.1,1209742
tt2096673,https://www.imdb.com/title/tt2096673/,Inside Out,Inside Out,movie,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_.jpg,PG,2015,,2015-06-19,"['Coming-of-Age', 'Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",['US'],"['http://movies.disney.com/inside-out', 'http://aja.disney.com/inside-out']","['en', 'pt', 'lv']","['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","[{'id': 'co0017902', 'name': 'Pixar Animation Studios'}, {'id': 'co0008970', 'name': 'Walt Disney Pictures'}]",175000000,859076254,"['Adventure', 'Animation', 'Comedy']",False,95,8.1,859053
tt14961016,https://www.imdb.com/title/tt14961016/,I'm Still Here,Ainda Estou Aqui,movie,"A mother is forced to reinvent herself when her family's life is shattered by an act of arbitrary violence during the tightening grip of a military dictatorship in Brazil, 1971.",https://m.media-amazon.com/images/M/MV5BM2FjMjBiZjgtZDkyYy00YTRlLTk5N2QtODE2ZWIyYWE0Yzg0XkEyXkFqcGc@._V1_.jpg,PG-13,2024,,2025-02-07,"['Docudrama', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History']","['BR', 'FR']",['https://imstillhere-film.com/'],['pt'],"['Rua Roquete Pinto 7, Urca, Rio d Janeiro, RJ, Brazil']","[{'id': 'co0018942', 'name': 'VideoFilmes'}, {'id': 'co0258481', 'name': 'RT Features'}, {'id': 'co0076886', 'name': 'MACT Productions'}]",8000000,29937463,"['Biography', 'Drama', 'History']",False,137,8.4,94509
tt29623480,https://www.imdb.com/title/tt29623480/,The Wild Robot,The Wild Robot,movie,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",https://m.media-amazon.com/images/M/MV5BZjM2M2E3YzAtZDJjYy00MDhkLThiYmItOGZhNzQ3NTgyZmI0XkEyXkFqcGc@._V1_.jpg,PG,2024,,2024-09-27,"['Artificial Intelligence', 'Computer Animation', 'Survival', 'Animation', 'Sci-Fi']","['US', 'JP']","['https://www.facebook.com/dreamworksthewildrobot/', 'https://www.instagram.com/thewildrobot/']","['en', 'de', 'fr', 'es', 'sw', 'ja']",,"[{'id': 'co0169264', 'name': 'Dentsu'}, {'id': 'co0129164', 'name': 'DreamWorks Animation'}]",78000000,333165945,"['Animation', 'Sci-Fi']",False,102,8.2,151738
tt5027774,https://www.imdb.com/title/tt5027774/,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",movie,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,https://m.media-amazon.com/images/M/MV5BMjI0ODcxNzM1N15BMl5BanBnXkFtZTgwMzIwMTEwNDI@._V1_.jpg,R,2017,,2017-12-01,"['Dark Comedy', 'Satire', 'Comedy', 'Crime', 'Drama']","['GB', 'US']","['https://www.channel4.com/programmes/three-billboards-outside-ebbing-missouri', 'http://www.facebook.com/ThreeBillboardsOutsideEbbing/']",['en'],"['Black Mountain, North Carolina, USA']","[{'id': 'co0010002', 'name': 'Blueprint Pictures'}, {'id': 'co0167631', 'name': 'Film4'}, {'id': 'co0028932', 'name': 'Searchlight Pictures'}]",15000000,162729321,"['Comedy', 'Crime', 'Drama']",False,115,8.1,578754
tt0050212,https://www.imdb.com/title/tt0050212/,The Bridge on the River Kwai,The Bridge on the River Kwai,movie,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.",https://m.media-amazon.com/images/M/MV5BNzdkYmU2YmItNmZiYy00OWQyLTg0YWYtZmUxM2U3YTRiNTQ1XkEyXkFqcGc@._V1_.jpg,PG,1957,,1957-12-14,"['Jungle Adventure', 'War Epic', 'Adventure', 'Drama', 'War']","['GB', 'US']",,"['en', 'ja', 'th']","['Ambepussa, Sri Lanka']","[{'id': 'co0103190', 'name': 'Horizon Pictures (II)'}]",3000000,27200530,"['Adventure', 'Drama', 'War']",False,161,8.1,240503
tt0117951,https://www.imdb.com/title/tt0117951/,Trainspotting,Trainspotting,movie,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out despite the allure of drugs and the influence of friends.",https://m.media-amazon.com/images/M/MV5BYmVkNGJkMzQtYWQwOS00OTZmLThjODQtZjNjNzllYzRiNTE0XkEyXkFqcGc@._V1_.jpg,R,1996,,1996-08-09,"['Dark Comedy', 'Psychological Drama', 'Drama']","['GB', 'US']","['http://www.facebook.com/TrainSpottingOfficial', 'http://www.miramax.com/movie/trainspotting']",['en'],"['Corrour Railway Station, Highland, Scotland, UK']","[{'id': 'co0022594', 'name': 'Miramax'}, {'id': 'co0103532', 'name': 'Channel Four Films'}, {'id': 'co0103732', 'name': 'Figment Films'}]",1500000,16981823,['Drama'],False,93,8.1,746098
tt0081398,https://www.imdb.com/title/tt0081398/,Raging Bull,Raging Bull,movie,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",https://m.media-amazon.com/images/M/MV5BMjlkYmYyZWQtNTZkOS00ZjA0LWEwNWUtNzE2ZGNiYjg0MjA2XkEyXkFqcGc@._V1_.jpg,R,1980,,1980-12-19,"['Boxing', 'Docudrama', 'Biography', 'Drama', 'Sport']",['US'],,['en'],"[""Hell's Kitchen, Manhattan, New York City, New York, USA""]","[{'id': 'co0054262', 'name': 'Chartoff-Winkler Productions'}]",18000000,23405883,"['Biography', 'Drama', 'Sport']",False,129,8.1,393405
tt0264464,https://www.imdb.com/title/tt0264464/,Catch Me If You Can,Catch Me If You Can,movie,"Barely 17 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_.jpg,PG-13,2002,,2002-12-25,"['Caper', 'Coming-of-Age', 'Docudrama', 'Period Drama', 'True Crime', 'Biography', 'Crime', 'Drama']","['US', 'CA']",['https://www.facebook.com/CatchMeIfYouCanMovie'],"['en', 'fr']","['Alcatraz Prison, Alcatraz Island, San Francisco Bay, California, USA']","[{'id': 'co0819670', 'name': 'Dreamworks Pictures'}, {'id': 'co0084134', 'name': 'Kemp Company'}, {'id': 'co0112912', 'name': 'Splendid Pictures'}]",52000000,352114312,"['Biography', 'Crime', 'Drama']",False,141,8.1,1153958
tt0116282,https://www.imdb.com/title/tt0116282/,Fargo,Fargo,movie,Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,https://m.media-amazon.com/images/M/MV5BNjg4MWE0MjEtODFhNy00MjA5LTg5ODktMzgwNWFmZTAwNjBlXkEyXkFqcGc@._V1_.jpg,R,1996,,1996-04-05,"['Cop Drama', 'Dark Comedy', 'Police Procedural', 'Tragedy', 'Crime', 'Drama', 'Thriller']","['GB', 'US']","['https://www.facebook.com/Fargo', 'https://fargo.officialwebsite.art/']",['en'],"['Grafton, North Dakota, USA']","[{'id': 'co0106129', 'name': 'PolyGram Filmed Entertainment'}, {'id': 'co0057311', 'name': 'Working Title Films'}]",7000000,60611975,"['Crime', 'Drama', 'Thriller']",False,98,8.1,751408
tt1291584,https://www.imdb.com/title/tt1291584/,Warrior,Warrior,movie,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_.jpg,PG-13,2011,,2011-09-09,"['Boxing', 'Action', 'Drama', 'Sport']",['US'],['http://www.warriorfilm.com/'],"['en', 'es']","['Meadows Racetrack & Casino - 210 Racetrack Road, Washington, Pennsylvania, USA']","[{'id': 'co0006881', 'name': 'Lionsgate'}, {'id': 'co0272027', 'name': 'Mimran Schur Pictures'}, {'id': 'co0018083', 'name': 'Solaris'}]",25000000,23308615,"['Action', 'Drama', 'Sport']",False,140,8.1,511779
tt1201607,https://www.imdb.com/title/tt1201607/,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows - Part 2,movie,"As the battle between the forces of good and evil in the wizarding world escalates, Harry Potter draws ever closer to his final confrontation with Voldemort.",https://m.media-amazon.com/images/M/MV5BOTA1Mzc2N2ItZWRiNS00MjQzLTlmZDQtMjU0NmY1YWRkMGQ4XkEyXkFqcGc@._V1_.jpg,PG-13,2011,,2011-07-15,"['Dark Fantasy', 'Teen Adventure', 'Teen Fantasy', 'Adventure', 'Family', 'Fantasy', 'Mystery']","['GB', 'US']","['http://www.facebook.com/harrypotter', 'http://www.instagram.com/harrypotter']","['en', 'la']","['Freshwater West Beach, Castlemartin, Pembroke, Pembrokeshire, Wales, UK']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0159772', 'name': 'Heyday Films'}]",125000000,1342499744,"['Adventure', 'Family', 'Fantasy']",False,130,8.1,989828
tt1205489,https://www.imdb.com/title/tt1205489/,Gran Torino,Gran Torino,movie,"After a Hmong teenager tries to steal his prized 1972 Gran Torino, a disgruntled, prejudiced Korean War veteran seeks to redeem both the boy and himself.",https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_.jpg,R,2008,,2009-01-09,['Drama'],"['DE', 'US']","['https://www.facebook.com/GranTorinoFilm', 'http://wwws.warnerbros.co.jp/grantorino/']",['en'],"['238 Rhode Island Street Highland Park Michigan, USA']","[{'id': 'co0255998', 'name': 'Matten Productions'}, {'id': 'co0112616', 'name': 'Double Nickel Entertainment'}, {'id': 'co0062831', 'name': 'Gerber Pictures'}]",33000000,269958228,['Drama'],False,116,8.1,835425
tt0405159,https://www.imdb.com/title/tt0405159/,Million Dollar Baby,Million Dollar Baby,movie,"Frankie, an ill-tempered old coach, reluctantly agrees to train aspiring boxer Maggie. Impressed with her determination and talent, he helps her become the best and the two soon form a close bond.",https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_.jpg,PG-13,2004,,2005-01-28,"['Boxing', 'Tragedy', 'Drama', 'Sport']",['US'],"['https://www.facebook.com/MillionDollarBabyMovie', 'https://www.warnerbros.com/movies/million-dollar-baby']","['en', 'ga']","['Hollywood Athletic Club - 6525 W. Sunset Blvd., Hollywood, Los Angeles, California, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0005323', 'name': 'Lakeshore Entertainment'}, {'id': 'co0010258', 'name': 'Malpaso Productions'}]",30000000,216763646,"['Drama', 'Sport']",False,132,8.1,742862
tt0096283,https://www.imdb.com/title/tt0096283/,My Neighbor Totoro,Tonari no Totoro,movie,"When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",https://m.media-amazon.com/images/M/MV5BYWM3MDE3YjEtMzIzZC00ODE5LTgxNTItNmUyMTBkM2M2NmNiXkEyXkFqcGc@._V1_.jpg,G,1988,,1990-07-13,"['Anime', 'Hand-Drawn Animation', 'Iyashikei', 'Animation', 'Comedy', 'Family', 'Fantasy']",['JP'],"['https://www.ghibli.jp/works/totoro/', 'http://movies.disney.com/my-neighbor-totoro']",['ja'],,"[{'id': 'co0006071', 'name': 'Tokuma Japan Communications'}, {'id': 'co0048420', 'name': 'Studio Ghibli'}, {'id': 'co0205112', 'name': 'Nibariki'}]",3700000,30320800,"['Animation', 'Comedy', 'Family']",False,86,8.1,403141
tt1392190,https://www.imdb.com/title/tt1392190/,Mad Max: Fury Road,Mad Max: Fury Road,movie,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshipper and a drifter named Max.",https://m.media-amazon.com/images/M/MV5BZDRkODJhOTgtOTc1OC00NTgzLTk4NjItNDgxZDY4YjlmNDY2XkEyXkFqcGc@._V1_.jpg,R,2015,,2015-05-15,"['Action Epic', 'Adventure Epic', 'Car Action', 'Desert Adventure', 'Dystopian Sci-Fi', 'Quest', 'Road Trip', 'Action', 'Adventure', 'Sci-Fi']","['AU', 'US']","['https://www.facebook.com/MadMaxMovie', 'https://www.warnerbros.com/movies/mad-max-fury-road/']","['en', 'ru']","['Namib Desert, Namibia']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0227121', 'name': 'Village Roadshow Pictures'}, {'id': 'co0351258', 'name': 'Kennedy Miller Mitchell'}]",150000000,380437267,"['Action', 'Adventure', 'Sci-Fi']",False,120,8.1,1157884
